abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,classfication,defense,hp,japanese_name,name,pokedex_number,sp_attack,sp_defense,speed,type1,type2,generation,is_legendary,version
"['Flash Fire', 'Flame Body', 'Infiltrator']",0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,55,Luring Pokémon,90,60,Chandelaシャンデラ,Chandelure,609,145,90,80,ghost,fire,5,0,Black and White
"['Rivalry', 'Mold Breaker', 'Unnerve']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,87,Tusk Pokémon,60,46,Kibagoキバゴ,Axew,610,30,40,57,dragon,none,5,0,Black and White
"['Rivalry', 'Mold Breaker', 'Unnerve']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,117,Axe Jaw Pokémon,70,66,Onondoオノンド,Fraxure,611,40,50,67,dragon,none,5,0,Black and White
"['Rivalry', 'Mold Breaker', 'Unnerve']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,147,Axe Jaw Pokémon,90,76,Ononokusオノノクス,Haxorus,612,60,70,97,dragon,none,5,0,Black and White
"['Snow Cloak', 'Slush Rush', 'Rattled']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,70,Chill Pokémon,40,55,Kumasyunクマシュン,Cubchoo,613,60,40,40,ice,none,5,0,Black and White
"['Snow Cloak', 'Slush Rush', 'Swift Swim']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,130,Freezing Pokémon,80,95,Tunbearツンベアー,Beartic,614,70,80,50,ice,none,5,0,Black and White
['Levitate'],1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,50,Crystallizing Pokémon,50,80,Freegeoフリージオ,Cryogonal,615,95,135,105,ice,none,5,0,Black and White
"['Hydration', 'Shell Armor', 'Overcoat']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,40,Snail Pokémon,85,50,Chobomakiチョボマキ,Shelmet,616,40,65,25,bug,none,5,0,Black and White
"['Hydration', 'Sticky Hold', 'Unburden']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,70,Shell Out Pokémon,40,80,Agilderアギルダー,Accelgor,617,100,60,145,bug,none,5,0,Black and White
"['Static', 'Limber', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,1.0,0.5,1.0,0.5,0.5,2.0,66,Trap Pokémon,84,109,Maggyoマッギョ,Stunfisk,618,81,99,32,ground,electric,5,0,Black and White
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,85,Martial Arts Pokémon,50,45,Kojofuコジョフー,Mienfoo,619,55,50,65,fighting,none,5,0,Black and White
"['Inner Focus', 'Regenerator', 'Reckless']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,125,Martial Arts Pokémon,60,65,Kojondoコジョンド,Mienshao,620,95,60,105,fighting,none,5,0,Black and White
"['Rough Skin', 'Sheer Force', 'Mold Breaker']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,120,Cave Pokémon,90,77,Crimganクリムガン,Druddigon,621,60,90,48,dragon,none,5,0,Black and White
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,74,Automaton Pokémon,50,59,Gobitゴビット,Golett,622,35,50,35,ground,ghost,5,0,Black and White
"['Iron Fist', 'Klutz', 'No Guard']",0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,124,Automaton Pokémon,80,89,Goloogゴルーグ,Golurk,623,55,80,55,ground,ghost,5,0,Black and White
"['Defiant', 'Inner Focus', 'Pressure']",1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,85,Sharp Blade Pokémon,70,45,Komatanaコマタナ,Pawniard,624,40,40,60,dark,steel,5,0,Black and White
"['Defiant', 'Inner Focus', 'Pressure']",1.0,0.5,0.5,1.0,1.0,4.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,125,Sword Blade Pokémon,100,65,Kirikizanキリキザン,Bisharp,625,60,70,70,dark,steel,5,0,Black and White
"['Reckless', 'Sap Sipper', 'Soundproof']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110,Bash Buffalo Pokémon,95,95,Buffronバッフロン,Bouffalant,626,40,95,55,normal,none,5,0,Black and White
"['Keen Eye', 'Sheer Force', 'Hustle']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,83,Eaglet Pokémon,50,70,Washibonワシボン,Rufflet,627,37,50,60,normal,flying,5,0,Black and White
"['Keen Eye', 'Sheer Force', 'Defiant']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,123,Valiant Pokémon,75,100,Warrgleウォーグル,Braviary,628,57,75,80,normal,flying,5,0,Black and White
"['Big Pecks', 'Overcoat', 'Weak Armor']",1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,55,Diapered Pokémon,75,70,Valchaiバルチャイ,Vullaby,629,45,65,60,dark,flying,5,0,Black and White
"['Big Pecks', 'Overcoat', 'Weak Armor']",1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,65,Bone Vulture Pokémon,105,110,Vulginaバルジーナ,Mandibuzz,630,55,95,80,dark,flying,5,0,Black and White
"['Gluttony', 'Flash Fire', 'White Smoke']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,97,Anteater Pokémon,66,85,Kuitaranクイタラン,Heatmor,631,105,66,65,fire,none,5,0,Black and White
"['Swarm', 'Hustle', 'Truant']",0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,109,Iron Ant Pokémon,112,58,Aiantアイアント,Durant,632,48,48,109,bug,steel,5,0,Black and White
['Hustle'],2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,65,Irate Pokémon,50,52,Monozuモノズ,Deino,633,45,50,38,dark,dragon,5,0,Black and White
['Hustle'],2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,85,Hostile Pokémon,70,72,Diheadジヘッド,Zweilous,634,65,70,58,dark,dragon,5,0,Black and White
['Levitate'],2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,105,Brutal Pokémon,90,92,Sazandoraサザンドラ,Hydreigon,635,125,90,98,dark,dragon,5,0,Black and White
"['Flame Body', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,85,Torch Pokémon,55,55,Merlarvaメラルバ,Larvesta,636,50,55,60,bug,fire,5,0,Black and White
"['Flame Body', 'Swarm']",0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,60,Sun Pokémon,65,85,Ulgamothウルガモス,Volcarona,637,135,105,100,bug,fire,5,0,Black and White
['Justified'],0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,90,Iron Will Pokémon,129,91,Cobalonコバルオン,Cobalion,638,90,72,108,steel,fighting,5,1,Black and White
['Justified'],0.5,0.5,1.0,1.0,2.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,0.5,2.0,2.0,129,Cavern Pokémon,90,91,Terrakionテラキオン,Terrakion,639,72,90,108,rock,fighting,5,1,Black and White
['Justified'],1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,90,Grassland Pokémon,72,91,Virizionビリジオン,Virizion,640,90,129,108,grass,fighting,5,1,Black and White
"['Prankster', 'Defiant', 'Regenerator']",0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100,Cyclone Pokémon,80,79,Tornelos (keshin Forme)トルネロス,Tornadus,641,110,90,121,flying,none,5,1,Black and White
"['Prankster', 'Defiant', 'Volt Absorb']",0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,105,Bolt Strike Pokémon,70,79,Voltolos (keshin Forme)ボルトロス,Thundurus,642,145,80,101,electric,flying,5,1,Black and White
['Turboblaze'],0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,120,Vast White Pokémon,100,100,Reshiramレシラム,Reshiram,643,150,120,90,dragon,fire,5,1,Black and White
['Teravolt'],1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,150,Deep Black Pokémon,120,100,Zekromゼクロム,Zekrom,644,120,100,90,dragon,electric,5,1,Black and White
"['Sand Force', 'Sheer Force', 'Intimidate']",0.5,1.0,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,4.0,1.0,0.5,1.0,1.0,1.0,2.0,145,Abundance Pokémon,90,89,Landlos (keshin Forme)ランドロス,Landorus,645,105,80,91,ground,flying,5,1,Black and White
"['Pressure', 'Teravolt', 'Turboblaze']",1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,120,Boundary Pokémon,90,125,Kyuremキュレム,Kyurem,646,170,100,95,dragon,ice,5,1,Black and White
['Justified'],0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,72,Colt Pokémon,90,91,Keldeo (itsumo No Sugata)ケルディオ,Keldeo,647,129,90,108,water,fighting,5,1,Black and White
['Serene Grace'],2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,128,Melody Pokémon,90,100,Meloetta (step Forme)メロエッタ,Meloetta,648,77,77,128,normal,psychic,5,1,Black and White
['Download'],0.5,1.0,0.5,1.0,0.5,1.0,4.0,1.0,1.0,0.25,1.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,120,Paleozoic Pokémon,95,71,Genesectゲノセクト,Genesect,649,120,95,99,bug,steel,5,1,Black and White
"['Overgrow', 'Bulletproof']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,61,Spiky Nut Pokémon,65,56,Harimaronハリマロン,Chespin,650,48,45,38,grass,none,6,0,X and Y
"['Overgrow', 'Bulletproof']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,78,Spiny Armor Pokémon,95,61,Hariborgハリボーグ,Quilladin,651,56,58,57,grass,none,6,0,X and Y
"['Overgrow', 'Bulletproof']",1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,107,Spiny Armor Pokémon,122,88,Brigarronブリガロン,Chesnaught,652,74,75,64,grass,fighting,6,0,X and Y
"['Blaze', 'Magician']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,45,Fox Pokémon,40,40,Fokkoフォッコ,Fennekin,653,62,60,60,fire,none,6,0,X and Y
"['Blaze', 'Magician']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,59,Fox Pokémon,58,59,Tairenarテールナー,Braixen,654,90,70,73,fire,none,6,0,X and Y
"['Blaze', 'Magician']",1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,69,Fox Pokémon,72,75,Mahoxyマフォクシー,Delphox,655,114,100,104,fire,psychic,6,0,X and Y
"['Torrent', 'Protean']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,56,Bubble Frog Pokémon,40,41,Keromatsuケロマツ,Froakie,656,62,44,71,water,none,6,0,X and Y
"['Torrent', 'Protean']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,63,Bubble Frog Pokémon,52,54,Gekogashiraゲコガシラ,Frogadier,657,83,56,97,water,none,6,0,X and Y
"['Torrent', 'Protean', 'Battle Bond']",2.0,0.5,1.0,2.0,2.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.5,145,Ninja Pokémon,67,72,Gekkougaゲッコウガ,Greninja,658,153,71,132,water,dark,6,0,X and Y
"['Pickup', 'Cheek Pouch', 'Huge Power']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36,Digging Pokémon,38,38,Horubeeホルビー,Bunnelby,659,32,36,57,normal,none,6,0,X and Y
"['Pickup', 'Cheek Pouch', 'Huge Power']",1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,56,Digging Pokémon,77,85,Horudoホルード,Diggersby,660,50,77,78,normal,ground,6,0,X and Y
"['Big Pecks', 'Gale Wings']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,50,Tiny Robin Pokémon,43,45,Yayakomaヤヤコマ,Fletchling,661,40,38,62,normal,flying,6,0,X and Y
"['Flame Body', 'Gale Wings']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,73,Ember Pokémon,55,62,Hinoyakomaヒノヤコマ,Fletchinder,662,56,52,84,fire,flying,6,0,X and Y
"['Flame Body', 'Gale Wings']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,81,Scorching Pokémon,71,78,Fiarrowファイアロー,Talonflame,663,74,69,126,fire,flying,6,0,X and Y
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,Scatterdust Pokémon,40,38,Kofukimushiコフキムシ,Scatterbug,664,27,25,35,bug,none,6,0,X and Y
"['Shed Skin', 'Friend Guard']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,22,Scatterdust Pokémon,60,45,Kofuuraiコフーライ,Spewpa,665,27,30,29,bug,none,6,0,X and Y
"['Shield Dust', 'Compoundeyes', 'Friend Guard']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,52,Scale Pokémon,50,80,Viviyonビビヨン,Vivillon,666,90,50,89,bug,flying,6,0,X and Y
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,50,Lion Cub Pokémon,58,62,Shishikoシシコ,Litleo,667,73,54,72,fire,normal,6,0,X and Y
"['Rivalry', 'Unnerve', 'Moxie']",0.5,1.0,1.0,1.0,0.5,2.0,0.5,1.0,0.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,68,Royal Pokémon,72,86,Kaenjishiカエンジシ,Pyroar,668,109,66,106,fire,normal,6,0,X and Y
"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,38,Single Bloom Pokémon,39,44,Flabebeフラベベ,Flabébé,669,61,79,42,fairy,none,6,0,X and Y
"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,Fairy Pokémon,67,74,Floetteフラエッテ,Floette,670,125,128,92,fairy,none,6,0,X and Y
"['Flower Veil', 'Symbiosis']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,Garden Pokémon,68,78,Florgesフラージェス,Florges,671,112,154,75,fairy,none,6,0,X and Y
"['Sap Sipper', 'Grass Pelt']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,Mount Pokémon,48,66,Meecleメェークル,Skiddo,672,62,57,52,grass,none,6,0,X and Y
"['Sap Sipper', 'Grass Pelt']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,100,Mount Pokémon,62,123,Gogoatゴーゴート,Gogoat,673,97,81,68,grass,none,6,0,X and Y
"['Iron Fist', 'Mold Breaker', 'Scrappy']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82,Playful Pokémon,62,67,Yanchamヤンチャム,Pancham,674,46,48,43,fighting,none,6,0,X and Y
"['Iron Fist', 'Mold Breaker', 'Scrappy']",1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,124,Daunting Pokémon,78,95,Gorondaゴロンダ,Pangoro,675,69,71,58,fighting,dark,6,0,X and Y
['Fur Coat'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,Poodle Pokémon,60,75,Trimmienトリミアン,Furfrou,676,65,90,102,normal,none,6,0,X and Y
"['Keen Eye', 'Infiltrator', 'Own Tempo']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,Restraint Pokémon,54,62,Nyasperニャスパー,Espurr,677,63,60,68,psychic,none,6,0,X and Y
"['Keen Eye', 'Infiltrator', 'Prankster', 'Competitive']",2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,48,Constraint Pokémon,76,74,Nyaonixニャオニクス,Meowstic,678,83,81,104,psychic,none,6,0,X and Y
['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,80,Sword Pokémon,100,45,Hitotsukiヒトツキ,Honedge,679,35,37,28,steel,ghost,6,0,X and Y
['No Guard'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,110,Sword Pokémon,150,59,Nidangillニダンギル,Doublade,680,45,49,35,steel,ghost,6,0,X and Y
['Stance Change'],0.25,2.0,0.5,1.0,0.5,0.0,2.0,0.5,2.0,0.5,2.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,150,Royal Sword Pokémon,50,60,Gillgardギルガルド,Aegislash,681,150,50,60,steel,ghost,6,0,X and Y
"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,52,Perfume Pokémon,60,78,Shushupuシュシュプ,Spritzee,682,63,65,23,fairy,none,6,0,X and Y
"['Healer', 'Aroma Veil']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,72,Fragrance Pokémon,72,101,Frefuwanフレフワン,Aromatisse,683,99,89,29,fairy,none,6,0,X and Y
"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,48,Cotton Candy Pokémon,66,62,Peroppafuペロッパフ,Swirlix,684,59,57,49,fairy,none,6,0,X and Y
"['Sweet Veil', 'Unburden']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,80,Meringue Pokémon,86,82,Peroreamペロリーム,Slurpuff,685,85,75,72,fairy,none,6,0,X and Y
"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,54,Revolving Pokémon,53,53,Maaiikaマーイーカ,Inkay,686,37,46,45,dark,psychic,6,0,X and Y
"['Contrary', 'Suction Cups', 'Infiltrator']",4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,92,Overturning Pokémon,88,86,Calamaneroカラマネロ,Malamar,687,68,75,73,dark,psychic,6,0,X and Y
"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52,Two-Handed Pokémon,67,42,Kameteteカメテテ,Binacle,688,39,56,50,rock,water,6,0,X and Y
"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105,Collective Pokémon,115,72,Gamenodesガメノデス,Barbaracle,689,54,86,68,rock,water,6,0,X and Y
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60,Mock Kelp Pokémon,60,50,Kuzumoクズモー,Skrelp,690,60,60,30,poison,water,6,0,X and Y
"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75,Mock Kelp Pokémon,90,65,Dramidoroドラミドロ,Dragalge,691,97,123,44,poison,dragon,6,0,X and Y
['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53,Water Gun Pokémon,62,50,Udeppouウデッポウ,Clauncher,692,58,63,44,water,none,6,0,X and Y
['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73,Howitzer Pokémon,88,71,Blosterブロスター,Clawitzer,693,120,89,59,water,none,6,0,X and Y
"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38,Generator Pokémon,33,44,Erikiteruエリキテル,Helioptile,694,61,43,70,electric,normal,6,0,X and Y
"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55,Generator Pokémon,52,62,Elezardエレザード,Heliolisk,695,109,94,109,electric,normal,6,0,X and Y
"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89,Royal Heir Pokémon,77,58,Chigorasチゴラス,Tyrunt,696,45,45,48,rock,dragon,6,0,X and Y
"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121,Despot Pokémon,119,82,Gachigorasガチゴラス,Tyrantrum,697,69,59,71,rock,dragon,6,0,X and Y
"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59,Tundra Pokémon,50,77,Amarusアマルス,Amaura,698,67,63,46,rock,ice,6,0,X and Y
"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77,Tundra Pokémon,72,123,Amarurugaアマルルガ,Aurorus,699,99,92,58,rock,ice,6,0,X and Y
"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65,Intertwining Pokémon,65,95,Nymphiaニンフィア,Sylveon,700,110,130,60,fairy,none,6,0,X and Y
